Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated,Trial start date,Trial completion date
NCT01841632,Liver Transplantation,MultiStem - Cohort 1,100.0,100.0,,2018-08-17,2013-04,2016-12
NCT00183885,"Hepatocellular Carcinoma; Liver Cancer; Carcinoma, Hepatocellular; Liver Neoplasms",Cisplatin + Mitomycin-C,98.68421052631578,67.10526315789474,,2025-10-30,2004-10-18,2023-03-06
NCT02825550,"Cancer of Liver; Liver Neoplasms; Carcinoma, Hepatocellular",Adverse Event,0.0,0.0,,2018-08-07,2016-04,2017-01
NCT02157974,Hepatic Steatosis; Polycystic Ovarian Syndrome; Obesity; Fatty Liver; Polycystic Ovary Syndrome; Obesity,Control,0.0,0.0,,2024-06-04,2014-08,2022-12
NCT02157974,Hepatic Steatosis; Polycystic Ovarian Syndrome; Obesity; Fatty Liver; Polycystic Ovary Syndrome; Obesity,PCOS Medication Naive,0.0,0.0,,2024-06-04,2014-08,2022-12
NCT02157974,Hepatic Steatosis; Polycystic Ovarian Syndrome; Obesity; Fatty Liver; Polycystic Ovary Syndrome; Obesity,PCOS on COCPs,0.0,0.0,,2024-06-04,2014-08,2022-12
NCT02157974,Hepatic Steatosis; Polycystic Ovarian Syndrome; Obesity; Fatty Liver; Polycystic Ovary Syndrome; Obesity,PCOS on Metformin,0.0,0.0,,2024-06-04,2014-08,2022-12
NCT02157974,Hepatic Steatosis; Polycystic Ovarian Syndrome; Obesity; Fatty Liver; Polycystic Ovary Syndrome; Obesity,"PCOS, Medication Naive + Byetta",0.0,0.0,,2024-06-04,2014-08,2022-12
NCT02471313,"Liver Cancer; Liver Neoplasm; Hepatocellular Carcinoma; HCC; Liver Neoplasms; Carcinoma, Hepatocellular",[18F] FMISO PET Scan,33.33333333333333,0.0,,2019-04-23,2015-06-12,2018-03-07
NCT00605722,Liver Cancer; Liver Neoplasms,Bevacizumab + Erlotinib,,19.0,,2014-07-14,2008-03,2010-09
NCT03026803,Liver Cancer; Hepatocellular Cancer; Liver Neoplasms,Oxaliplatin and Capecitabine,50.0,25.0,,2017-04-13,2006-11,2014-10
NCT01099631,"Cancer of the Liver; Liver Cancer; Hepatoma; Liver Neoplasms; Biliary Cancer; Liver Neoplasms; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Salmonella Typhimurium 10 to the 10 th - Level 6,100.0,25.0,,2020-07-20,2010-04,2014-06
NCT01099631,"Cancer of the Liver; Liver Cancer; Hepatoma; Liver Neoplasms; Biliary Cancer; Liver Neoplasms; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Salmonella Typhimurium 10 to the 5 th - Level 1,66.66666666666666,33.33333333333333,,2020-07-20,2010-04,2014-06
NCT01099631,"Cancer of the Liver; Liver Cancer; Hepatoma; Liver Neoplasms; Biliary Cancer; Liver Neoplasms; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Salmonella Typhimurium 10 to the 6 th - Level 2,66.66666666666666,33.33333333333333,,2020-07-20,2010-04,2014-06
NCT01099631,"Cancer of the Liver; Liver Cancer; Hepatoma; Liver Neoplasms; Biliary Cancer; Liver Neoplasms; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Salmonella Typhimurium 10 to the 7 th - Level 3,100.0,100.0,,2020-07-20,2010-04,2014-06
NCT01099631,"Cancer of the Liver; Liver Cancer; Hepatoma; Liver Neoplasms; Biliary Cancer; Liver Neoplasms; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Salmonella Typhimurium 10 to the 8 th - Level 4,100.0,100.0,,2020-07-20,2010-04,2014-06
NCT01099631,"Cancer of the Liver; Liver Cancer; Hepatoma; Liver Neoplasms; Biliary Cancer; Liver Neoplasms; Carcinoma, Hepatocellular; Biliary Tract Neoplasms",Salmonella Typhimurium 10 to the 9 th - Level 5,66.66666666666666,66.66666666666666,,2020-07-20,2010-04,2014-06
NCT04283994,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",Clinicians,0.0,0.0,,2025-06-24,2021-07-26,2025-01-27
NCT04283994,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",EHR-based Clinician-facing Jumpstart [Family],0.0,0.0,,2025-06-24,2021-07-26,2025-01-27
NCT04283994,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",EHR-based Clinician-facing Jumpstart [Patient],0.0,0.0,,2025-06-24,2021-07-26,2025-01-27
NCT04283994,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",Survey-based Bi-directional Jumpstart [Family],0.0,0.0,,2025-06-24,2021-07-26,2025-01-27
NCT04283994,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",Survey-based Bi-directional Jumpstart [Patient],0.0,0.0,,2025-06-24,2021-07-26,2025-01-27
NCT04283994,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",Usual Care [Family],0.0,0.0,,2025-06-24,2021-07-26,2025-01-27
NCT04283994,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",Usual Care [Patient],0.0,0.0,,2025-06-24,2021-07-26,2025-01-27
NCT02762266,"Child-Pugh Class A; Child-Pugh Class B; Recurrent Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Stereotactic Body Radiation Therapy (SBRT),100.0,16.666666666666664,,2024-03-12,2016-02-27,2022-12-31
NCT02762266,"Child-Pugh Class A; Child-Pugh Class B; Recurrent Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Transarterial Chemoembolization (TACE),100.0,0.0,,2024-03-12,2016-02-27,2022-12-31
NCT04945720,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Study Group,100.0,26.666666666666668,,2026-02-25,2022-04-11,2024-07-05
NCT03029988,Liver Metastases; Colorectal Carcinoma; Colorectal Neoplasms; Adenocarcinoma,Cohort 1,66.66666666666666,0.0,,2020-09-10,2017-07-26,2018-09-24
NCT02112656,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Carcinoma; Neoplasms, Glandular and Epithelial; Neoplasms by Histologic Type; Neoplasms; Adenocarcinoma; Liver Neoplasms; Digestive System Neoplasms; Neoplasms by Site; Digestive System Diseases; Liver Diseases",Dummy Infusion,79.12087912087912,12.087912087912088,,2024-08-20,2014-06,2020-04-27
NCT02112656,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Carcinoma; Neoplasms, Glandular and Epithelial; Neoplasms by Histologic Type; Neoplasms; Adenocarcinoma; Liver Neoplasms; Digestive System Neoplasms; Neoplasms by Site; Digestive System Diseases; Liver Diseases",ThermoDox 50 mg/m2,96.71532846715328,26.642335766423358,,2024-08-20,2014-06,2020-04-27
NCT02670122,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Adverse Events,22.137404580152673,6.870229007633588,,2021-03-30,2015-03,2018-11-30
NCT02216773,Liver Resection; Cancer; Neoplasms,Portal Vein Embolization (PVE),54.166666666666664,4.166666666666666,,2019-11-07,2015-07,2018-04
NCT02216773,Liver Resection; Cancer; Neoplasms,Radiofrequency Assisted Liver Partition and Ligation (RALPPS),38.46153846153847,15.384615384615385,,2019-11-07,2015-07,2018-04
NCT00427973,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Singe Arm Open Label Study With AZD2171 at 30 mg Daily,100.0,29.411764705882355,,2016-10-31,2009-05,2012-03
NCT00410956,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",UNRESECTABLE PRIMARY HEPATIC MALIGNANCY,77.27272727272727,54.54545454545454,,2024-12-10,2007-05-09,2024-05-07
NCT00576199,Liver Cancer; Liver Neoplasms,Bevacizumab 5 mg/kg,56.666666666666664,56.666666666666664,,2014-08-29,2008-02,2011-05
NCT00759109,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Arm A - PegIntron,74.32432432432432,48.64864864864865,,2017-04-07,2002-03,2009-11
NCT00759109,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Arm B - Control,47.368421052631575,39.473684210526315,,2017-04-07,2002-03,2009-11
NCT01581307,Liver Cancer; Pancreatic Cancer; Liver Neoplasms; Pancreatic Neoplasms,2nd Line Chemotherapy With Radiotherapy,88.88888888888889,55.55555555555556,,2017-03-03,2012-04,2016-03
NCT01551212,Liver Transplantation,Everolimus/Tacrolimus,97.0414201183432,65.68047337278107,,2019-05-10,2012-05-24,2017-08-08
NCT01551212,Liver Transplantation,Tacrolimus,93.29268292682927,61.58536585365854,,2019-05-10,2012-05-24,2017-08-08
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Placebo Arm Double-Blind Phase (Interim Data Only),85.76158940397352,54.3046357615894,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms","Placebo Arm, Complete Double-Blind Phase",89.73509933774835,61.258278145695364,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Sorafenib (Nexavar) Arm Complete (Incl. Open Label Phase),94.61279461279462,64.3097643097643,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Sorafenib (Nexavar) Arm Double-Blind Phase (Interim Data Only),92.5925925925926,51.515151515151516,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Subjects Switching From Placebo to Sorafenib (Open Label Only),91.48936170212765,55.319148936170215,,2014-10-31,2005-03,2008-11
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 150mg Monotherapy,,1.0,,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 20mg Monotherapy,,0.0,,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 250mg Monotherapy,,1.0,,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 375mg Monotherapy,,2.0,,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 40mg Monotherapy,,0.0,,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 500mg Monotherapy,,0.0,,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 80mg Monotherapy,,0.0,,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1B: PF-06952229 250mg + Enzalutamide,,0.0,,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1B: PF-06952229 375mg + Enzalutamide,,0.0,,2024-06-26,2018-10-04,2022-03-30
NCT04083378,Malignant Liver Neoplasm,Control,46.15384615384615,46.15384615384615,,2026-03-23,2020-01-10,2026-10-31
NCT04083378,Malignant Liver Neoplasm,Experimental,52.702702702702695,52.702702702702695,,2026-03-23,2020-01-10,2026-10-31
NCT01438476,Liver Cancer; Pancreatic Cancer; Liver Neoplasms; Pancreatic Neoplasms; Agnosia,IV-PCA (Intravenous Patient-controlled Analgesia),8.823529411764707,8.823529411764707,,2020-02-12,2012-01-26,2017-10-18
NCT01438476,Liver Cancer; Pancreatic Cancer; Liver Neoplasms; Pancreatic Neoplasms; Agnosia,TEA (Thoracic Epidural Analgesia),19.81132075471698,19.81132075471698,,2020-02-12,2012-01-26,2017-10-18
NCT01743469,"Advanced or Metastatic Hepatocellular Cancer; Advanced or Metastatic Ovarian Cancer; Metastatic Renal Cell Cancer; Advanced or Metastatic Gastric Carcinoma; Liver Neoplasms; Ovarian Neoplasms; Carcinoma, Renal Cell; Stomach Neoplasms; Neoplasm Metastasis",Gastric Carcinoma Cohort,100.0,33.33333333333333,,2019-01-08,2012-12,2016-04
NCT01743469,"Advanced or Metastatic Hepatocellular Cancer; Advanced or Metastatic Ovarian Cancer; Metastatic Renal Cell Cancer; Advanced or Metastatic Gastric Carcinoma; Liver Neoplasms; Ovarian Neoplasms; Carcinoma, Renal Cell; Stomach Neoplasms; Neoplasm Metastasis",Hepatocellular Carcinoma Cohort,100.0,26.41509433962264,,2019-01-08,2012-12,2016-04
NCT01743469,"Advanced or Metastatic Hepatocellular Cancer; Advanced or Metastatic Ovarian Cancer; Metastatic Renal Cell Cancer; Advanced or Metastatic Gastric Carcinoma; Liver Neoplasms; Ovarian Neoplasms; Carcinoma, Renal Cell; Stomach Neoplasms; Neoplasm Metastasis",Ovarian Carcinoma Cohort,100.0,34.54545454545455,,2019-01-08,2012-12,2016-04
NCT01743469,"Advanced or Metastatic Hepatocellular Cancer; Advanced or Metastatic Ovarian Cancer; Metastatic Renal Cell Cancer; Advanced or Metastatic Gastric Carcinoma; Liver Neoplasms; Ovarian Neoplasms; Carcinoma, Renal Cell; Stomach Neoplasms; Neoplasm Metastasis",Renal Cell Carcinoma Cohort,100.0,28.947368421052634,,2019-01-08,2012-12,2016-04
NCT00717756,Liver Cancer; Liver Neoplasms,Lenalidomide,100.0,45.0,,2020-02-17,2009-01,2014-01
NCT00708877,Cancer; Cholangiocarcinoma; Liver; Neoplasms; Cholangiocarcinoma,Transplant,0.0,0.0,,2013-07-30,2007-03,2011-07
NCT01559844,"Hepatitis C; Hepatocellular Carcinoma; Hepatitis C; Carcinoma, Hepatocellular; Hepatitis; Bronchiolitis Obliterans Syndrome",SOF+RBV,80.32786885245902,18.0327868852459,,2016-07-27,2012-03,2014-10
NCT01465464,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Orantinib,99.77477477477478,45.04504504504504,,2019-08-07,2010-12,2014-11
NCT01465464,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Placebo,98.1981981981982,30.180180180180184,,2019-08-07,2010-12,2014-11
NCT01678664,Neuroendocrine Tumors; Hepatic Metastases; Metastases; Neuroendocrine Tumors; Neoplasm Metastasis; Neoplasms,Embolization or Chemoembolization Plus Everolimus,90.54054054054053,47.2972972972973,,2024-09-25,2012-12,2019-04
NCT00582400,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Arsenic Trioxide (Trisenox),22.22222222222222,22.22222222222222,,2016-02-19,2004-09,2010-04
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part A Cohort 1 - 160 mg LY2157299,86.48648648648648,40.54054054054054,,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part A Cohort 2 - 300 mg LY2157299,88.88888888888889,50.0,,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part B - 300 mg LY2157299,95.0,40.0,,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part C Cohort 1 - 160 mg LY2157299 + Sorafenib,100.0,100.0,,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part C Cohort 2 - 300 mg LY2157299 + Sorafenib,100.0,63.63636363636363,,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part D Cohort 1 - 160 mg LY2157299 + Ramucirumab,100.0,33.33333333333333,,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part D Cohort 2 - 300 mg LY2157299 + Ramucirumab,100.0,40.0,,2021-01-12,2011-03-30,2019-12-24
NCT02489422,Depression; Fatigue; Stage IIA Colorectal Cancer; Stage IIB Colorectal Cancer; Stage IIC Colorectal Cancer; Stage IIIA Colorectal Cancer; Stage IIIB Colorectal Cancer; Stage IIIC Colorectal Cancer; Stage IVA Colorectal Cancer; Stage IVB Colorectal Cancer; Pancreatic Cancer; Esophageal Cancer; Appendix Cancer; Stomach Cancer; Gallbladder Cancer; Liver Cancer; Small Intestine Cancer; Large Intestine Cancer; Anal Cancer; Biliary Tract Cancer; Gastrointestinal Stromal Cancer; Depression; Fatigue; Colorectal Neoplasms; Pancreatic Neoplasms; Esophageal Neoplasms; Appendiceal Neoplasms; Stomach Neoplasms; Gallbladder Neoplasms; Liver Neoplasms; Colonic Neoplasms; Anus Neoplasms; Biliary Tract Neoplasms,Group I (Yoga Skills Training),17.391304347826086,17.391304347826086,,2022-10-14,2016-08,2020-01
NCT02489422,Depression; Fatigue; Stage IIA Colorectal Cancer; Stage IIB Colorectal Cancer; Stage IIC Colorectal Cancer; Stage IIIA Colorectal Cancer; Stage IIIB Colorectal Cancer; Stage IIIC Colorectal Cancer; Stage IVA Colorectal Cancer; Stage IVB Colorectal Cancer; Pancreatic Cancer; Esophageal Cancer; Appendix Cancer; Stomach Cancer; Gallbladder Cancer; Liver Cancer; Small Intestine Cancer; Large Intestine Cancer; Anal Cancer; Biliary Tract Cancer; Gastrointestinal Stromal Cancer; Depression; Fatigue; Colorectal Neoplasms; Pancreatic Neoplasms; Esophageal Neoplasms; Appendiceal Neoplasms; Stomach Neoplasms; Gallbladder Neoplasms; Liver Neoplasms; Colonic Neoplasms; Anus Neoplasms; Biliary Tract Neoplasms,Group II (Attention Control),14.285714285714285,14.285714285714285,,2022-10-14,2016-08,2020-01
NCT01522937,Liver Cancer; Hepatocellular Cancer; Liver Neoplasms,Liver Cancer Patients,55.47945205479452,15.068493150684931,,2017-03-09,2009-10,2015-11
NCT00293397,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Drug-eluting Bead Transarterial Chemoembolziation (DEB-TACE),100.0,10.0,,2018-07-18,2005-11,2011-04
NCT01502410,"Childhood Hepatocellular Carcinoma; Papillary Thyroid Cancer; Previously Treated Childhood Rhabdomyosarcoma; Recurrent Childhood Liver Cancer; Recurrent Childhood Rhabdomyosarcoma; Recurrent Thyroid Cancer; Recurrent Wilms Tumor and Other Childhood Kidney Tumors; Thyroid Cancer, Papillary; Thyroid Neoplasms; Wilms Tumor",Group 1 Relapsed/Refractory Rhabdomyosarcoma,50.0,40.0,,2018-06-26,2012-01,2014-06
NCT01502410,"Childhood Hepatocellular Carcinoma; Papillary Thyroid Cancer; Previously Treated Childhood Rhabdomyosarcoma; Recurrent Childhood Liver Cancer; Recurrent Childhood Rhabdomyosarcoma; Recurrent Thyroid Cancer; Recurrent Wilms Tumor and Other Childhood Kidney Tumors; Thyroid Cancer, Papillary; Thyroid Neoplasms; Wilms Tumor",Group 2 Relapsed/Refractory Wilms Tumor,60.0,30.0,,2018-06-26,2012-01,2014-06
NCT01147380,"Liver Cirrhosis; Hepatocellular Carcinoma; Evidence of Liver Transplantation; Liver Cirrhosis; Carcinoma, Hepatocellular",Large Dose,0.0,0.0,,2016-03-10,2010-06,2014-12
NCT01147380,"Liver Cirrhosis; Hepatocellular Carcinoma; Evidence of Liver Transplantation; Liver Cirrhosis; Carcinoma, Hepatocellular",Small Dose,0.0,0.0,,2016-03-10,2010-06,2014-12
NCT03463876,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",SHR 1210+Apatinib,99.47368421052632,48.421052631578945,,2026-02-17,2018-03-08,2021-03-10
NCT01249092,"Primary Biliary Cirrhosis; Liver Cirrhosis, Biliary",Pentoxifylline 400 mg/d,40.0,0.0,,2013-12-09,2010-11,2013-03
NCT03172884,"Hepatic Insufficiency, Renal Insufficiency; Hepatic Insufficiency; Renal Insufficiency",Healthy Participants,2.0,0.0,,2021-04-28,2017-06-14,2020-05-15
NCT03172884,"Hepatic Insufficiency, Renal Insufficiency; Hepatic Insufficiency; Renal Insufficiency",Moderate Hepatic Impairment Group,0.0,0.0,,2021-04-28,2017-06-14,2020-05-15
NCT03172884,"Hepatic Insufficiency, Renal Insufficiency; Hepatic Insufficiency; Renal Insufficiency",Severe Hepatic Impairment Group,0.0,0.0,,2021-04-28,2017-06-14,2020-05-15
NCT03172884,"Hepatic Insufficiency, Renal Insufficiency; Hepatic Insufficiency; Renal Insufficiency",Severe Renal Impairment Group,2.0,0.0,,2021-04-28,2017-06-14,2020-05-15
NCT00083226,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Doxorubicin+Bortezomib,92.3076923076923,71.7948717948718,,2014-10-30,2004-03,2012-08
