Trial (NCT),Condition,Arm,Interventions,OS median,OS 95% CI low,OS 95% CI high,OS N,PFS median,PFS 95% CI low,PFS 95% CI high,PFS N,ORR %,CT.gov last updated,Trial start date,Trial completion date
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 10.0 mg/kg Q2W + Nivolumab 240 mg Q2W,"INCAGN01876, Nivolumab, Ipilimumab",100.0,76.0,,4.0,64.0,48.0,,4.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 3.0 mg/kg Q2W + Nivolumab 240 mg Q2W,"INCAGN01876, Nivolumab, Ipilimumab",,55.0,,4.0,72.0,53.0,,4.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 5.0 mg/kg Q2W + Nivolumab 240 mg Q2W,"INCAGN01876, Nivolumab, Ipilimumab",253.0,77.0,,5.0,53.0,9.0,,5.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell","Phase 1 Group B: INCAGN01876 1.0 mg/kg Q2W, Then Nivolumab 240 mg Q2W","INCAGN01876, Nivolumab, Ipilimumab",289.5,170.0,,5.0,47.5,29.0,,5.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell","Phase 1 Group B: INCAGN01876 3.0 mg/kg Q2W, Then Nivolumab 240 mg Q2W","INCAGN01876, Nivolumab, Ipilimumab",266.5,100.0,,4.0,60.0,50.0,,4.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell","Phase 1 Group B: INCAGN01876 5.0 mg/kg Q2W, Then Nivolumab 240 mg Q2W","INCAGN01876, Nivolumab, Ipilimumab",588.0,424.0,,4.0,88.5,44.0,,4.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group C: INCAGN01876 1.0 mg/kg Q2W + Ipilimumab 1 mg/kg Q6W,"INCAGN01876, Nivolumab, Ipilimumab",200.0,97.0,,4.0,41.0,15.0,,4.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group C: INCAGN01876 3.0 mg/kg Q2W + Ipilimumab 1 mg/kg Q6W,"INCAGN01876, Nivolumab, Ipilimumab",425.0,110.0,,8.0,110.0,53.0,276.0,8.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group C: INCAGN01876 5.0 mg/kg Q2W + Ipilimumab 1 mg/kg Q6W,"INCAGN01876, Nivolumab, Ipilimumab",627.0,128.0,,3.0,56.0,53.0,,3.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group D: INCAGN01876 + Nivolumab + Ipilimumab,"INCAGN01876, Nivolumab, Ipilimumab",229.5,46.0,,6.0,54.5,21.0,,6.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group C2 PD-1/PD-L1 RM: INCAGN01876 300 mg + Ipilimumab 1 mg/kg,"INCAGN01876, Nivolumab, Ipilimumab",,,,,,,,,0.0,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F Biopsy: INCAGN01876 300 mg + Nivolumab 240 mg,"INCAGN01876, Nivolumab, Ipilimumab",,,,,,,,,0.0,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F CC: INCAGN01876 300 mg + Nivolumab 240 mg,"INCAGN01876, Nivolumab, Ipilimumab",,,,,,,,,16.7,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F GC: INCAGN01876 300 mg + Nivolumab 240 mg,"INCAGN01876, Nivolumab, Ipilimumab",,,,,,,,,0.0,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F PD-1/PD-L1 RM: INCAGN01876 300 mg + Nivolumab 240 mg,"INCAGN01876, Nivolumab, Ipilimumab",,,,,,,,,0.0,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F SCCHN INCAGN01876 300 mg + Nivolumab 240 mg,"INCAGN01876, Nivolumab, Ipilimumab",,,,,,,,,23.9,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Total,"INCAGN01876, Nivolumab, Ipilimumab",,,,,,,,,,2025-08-14,2017-04-25,2021-11-09
NCT02095678,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Dynamic Contrast Enhanced MRI,"liver biopsy, free-breathing MRI",,,,,,,,,,2022-06-30,2013-12-01,2019-12-03
NCT02095678,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Free-Breathing Quantification of Relaxation Parameters,"liver biopsy, free-breathing MRI",,,,,,,,,,2022-06-30,2013-12-01,2019-12-03
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Clinician Control,Communication Feedback Form for Patients with Serious Illness,,,,,,,,,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Clinician Intervention,Communication Feedback Form for Patients with Serious Illness,,,,,,,,,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Family Member Control,Communication Feedback Form for Patients with Serious Illness,,,,,,,,,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Family Member Intervention,Communication Feedback Form for Patients with Serious Illness,,,,,,,,,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",IP Team Control,Communication Feedback Form for Patients with Serious Illness,,,,,,,,,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",IP Team Intervention,Communication Feedback Form for Patients with Serious Illness,,,,,,,,,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Interviewees,Communication Feedback Form for Patients with Serious Illness,,,,,,,,,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Patient Control,Communication Feedback Form for Patients with Serious Illness,,,,,,,,,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Patient Intervention,Communication Feedback Form for Patients with Serious Illness,,,,,,,,,,2019-03-20,2013-09,2016-12
NCT01839877,Colorectal Cancer With Non Resectable Hepatic Metastasis; Colorectal Neoplasms,HIA DEBIRI + Systemic FOLFOX,HIA DEBIRI + systemic FOLFOX,37.4,25.7,45.8,57.0,30.0,,,56.0,,2024-10-08,2013-05,2019-01
NCT00881751,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm I,"bevacizumab, erlotinib hydrochloride, sorafenib tosylate",8.55,7.0,13.9,47.0,,,,,,2017-09-11,2009-03,2017-02
NCT00881751,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm II,"bevacizumab, erlotinib hydrochloride, sorafenib tosylate",8.55,5.69,12.2,43.0,,,,,,2017-09-11,2009-03,2017-02
NCT02273739,Solid Tumor; Glioma; Angioimmunoblastic T-cell Lymphoma; Intrahepatic Cholangiocarcinoma; Chondrosarcoma; Glioma; Immunoblastic Lymphadenopathy; Cholangiocarcinoma; Chondrosarcoma,Enasidenib 100 mg,Enasidenib,,,,,,,,,0.0,2021-02-23,2014-12-08,2016-06-03
NCT02273739,Solid Tumor; Glioma; Angioimmunoblastic T-cell Lymphoma; Intrahepatic Cholangiocarcinoma; Chondrosarcoma; Glioma; Immunoblastic Lymphadenopathy; Cholangiocarcinoma; Chondrosarcoma,Enasidenib 200 mg,Enasidenib,,,,,,,,,0.0,2021-02-23,2014-12-08,2016-06-03
NCT02273739,Solid Tumor; Glioma; Angioimmunoblastic T-cell Lymphoma; Intrahepatic Cholangiocarcinoma; Chondrosarcoma; Glioma; Immunoblastic Lymphadenopathy; Cholangiocarcinoma; Chondrosarcoma,Enasidenib 400 mg,Enasidenib,,,,,,,,,0.0,2021-02-23,2014-12-08,2016-06-03
NCT02273739,Solid Tumor; Glioma; Angioimmunoblastic T-cell Lymphoma; Intrahepatic Cholangiocarcinoma; Chondrosarcoma; Glioma; Immunoblastic Lymphadenopathy; Cholangiocarcinoma; Chondrosarcoma,Enasidenib 650 mg,Enasidenib,,,,,,,,,0.0,2021-02-23,2014-12-08,2016-06-03
NCT04172714,HCC; Cancer of Liver; Cancer; Liver Neoplasms; Neoplasms; Liver Diseases,Technetium-99m Macroaggregated Albumin (99mTc-MAA)/Second Mapping With Low-dose Y90,SIR-Spheres microspheres,,,,,,,,,,2022-12-06,2019-12-16,2021-06-30
NCT00724503,Colorectal Cancer; Colorectal Carcinoma; Liver Metastases; Colorectal Neoplasms; Colonic Neoplasms,A: FOLFOX Alone,"SIR-Spheres yttrium-90 microspheres, Systemic chemotherapy (FOLFOX)",,,,,,,,,68.1,2019-03-26,2006-08,2015-05
NCT00724503,Colorectal Cancer; Colorectal Carcinoma; Liver Metastases; Colorectal Neoplasms; Colonic Neoplasms,B: FOLFOX + SIR-Spheres,"SIR-Spheres yttrium-90 microspheres, Systemic chemotherapy (FOLFOX)",,,,,,,,,76.4,2019-03-26,2006-08,2015-05
NCT00724503,Colorectal Cancer; Colorectal Carcinoma; Liver Metastases; Colorectal Neoplasms; Colonic Neoplasms,mFOLFOX6 Alone,"SIR-Spheres yttrium-90 microspheres, Systemic chemotherapy (FOLFOX)",,,,,10.2,9.4,11.3,263.0,,2019-03-26,2006-08,2015-05
NCT00724503,Colorectal Cancer; Colorectal Carcinoma; Liver Metastases; Colorectal Neoplasms; Colonic Neoplasms,mFOLFOX6 Plus SIRT,"SIR-Spheres yttrium-90 microspheres, Systemic chemotherapy (FOLFOX)",,,,,10.7,9.9,11.4,267.0,,2019-03-26,2006-08,2015-05
NCT01285102,Liver Metastases; Mucinous Adenocarcinoma of the Colon; Mucinous Adenocarcinoma of the Rectum; Recurrent Colon Cancer; Recurrent Rectal Cancer; Signet Ring Adenocarcinoma of the Colon; Signet Ring Adenocarcinoma of the Rectum; Stage IV Colon Cancer; Stage IV Rectal Cancer; Colonic Neoplasms; Rectal Neoplasms,DEBIRI With Hepatic Artery Embolization,"irinotecan-eluting beads, hepatic artery embolization",,,,,,,,,,2021-12-20,2010-10,2013-01
NCT02807181,Intrahepatic Cholangiocarcinoma; Cholangiocarcinoma,Chemotherapy (Cisplatin-Gemcitabine),"Cisplatin-gemcitabine, Radiation: SIRT + chemotherapy (cisplatin-gemcitabine)",14.0,,,42.0,,,,,,2025-05-09,2017-02-14,2021-04-29
NCT02807181,Intrahepatic Cholangiocarcinoma; Cholangiocarcinoma,Chemotherapy (Cisplatin-Gemcitabine) Total Subjects,"Cisplatin-gemcitabine, Radiation: SIRT + chemotherapy (cisplatin-gemcitabine)",,,,,,,,,22.0,2025-05-09,2017-02-14,2021-04-29
NCT02807181,Intrahepatic Cholangiocarcinoma; Cholangiocarcinoma,Radiation: SIRT + Chemotherapy (Cisplatin-Gemcitabine),"Cisplatin-gemcitabine, Radiation: SIRT + chemotherapy (cisplatin-gemcitabine)",12.0,,,36.0,,,,,10.0,2025-05-09,2017-02-14,2021-04-29
NCT00831844,"Adult Rhabdomyosarcoma; Adult Synovial Sarcoma; Childhood Hepatoblastoma; Childhood Synovial Sarcoma; Previously Treated Childhood Rhabdomyosarcoma; Recurrent Adrenocortical Carcinoma; Recurrent Adult Soft Tissue Sarcoma; Recurrent Childhood Liver Cancer; Recurrent Childhood Rhabdomyosarcoma; Recurrent Childhood Soft Tissue Sarcoma; Recurrent Ewing Sarcoma/Peripheral Primitive; Neuroectodermal Tumor; Recurrent Neuroblastoma; Recurrent Osteosarcoma; Recurrent Retinoblastoma; Recurrent Wilms Tumor and Other Childhood Kidney Tumors; Rhabdomyosarcoma; Sarcoma, Synovial; Hepatoblastoma; Adrenocortical Carcinoma; Sarcoma; Sarcoma, Ewing; Neuroectodermal Tumors; Neuroblastoma; Osteosarcoma; Retinoblastoma; Wilms Tumor",Group 1 - Recurrent or Refractory Hepatoblastoma,"cixutumumab, laboratory biomarker analysis",,,,,,,,,,2015-03-30,2009-01,2013-10
