Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated
NCT00365508,"Bladder Cancer; Cervical Cancer; Esophageal Cancer; Gastric Cancer; Head and Neck Cancer; Kidney Cancer; Leukemia; Liver Cancer; Lung Cancer; Pancreatic Cancer; Tobacco Use Disorder; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Leukemia; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Tobacco Use Disorder; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Hypopharyngeal Neoplasms; Laryngeal Neoplasms; Mouth Neoplasms; Nasopharyngeal Neoplasms; Oropharyngeal Neoplasms; Leukemia, Myeloid, Acute; Tongue Neoplasms",Arm I,1.2461059190031152,1.2461059190031152,,2016-03-29
NCT00365508,"Bladder Cancer; Cervical Cancer; Esophageal Cancer; Gastric Cancer; Head and Neck Cancer; Kidney Cancer; Leukemia; Liver Cancer; Lung Cancer; Pancreatic Cancer; Tobacco Use Disorder; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Leukemia; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Tobacco Use Disorder; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Hypopharyngeal Neoplasms; Laryngeal Neoplasms; Mouth Neoplasms; Nasopharyngeal Neoplasms; Oropharyngeal Neoplasms; Leukemia, Myeloid, Acute; Tongue Neoplasms",Arm II,2.1806853582554515,2.1806853582554515,,2016-03-29
NCT01258608,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Sorafenib+Mapatumumab 30 mg/kg,,49.0,,2018-12-19
NCT01258608,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Sorafenib+Placebo,,47.0,,2018-12-19
NCT03579771,Resectable Cholangiocarcinoma; Stage IB Intrahepatic Cholangiocarcinoma AJCC v8; Stage II Intrahepatic Cholangiocarcinoma AJCC v8; Stage III Intrahepatic Cholangiocarcinoma AJCC v8; Stage IIIA Intrahepatic Cholangiocarcinoma AJCC v8; Stage IIIB Intrahepatic Cholangiocarcinoma AJCC v8; Cholangiocarcinoma,"Gemcitabine, Cisplatin, Nab-paclitaxel",26.0,,,2025-08-15
NCT00101036,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Arm 1,100.0,35.294117647058826,,2018-04-20
NCT00101036,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Arm 2,97.5,32.5,,2018-04-20
NCT01806740,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Gadoterate Meglumine,93.54838709677419,22.58064516129032,,2019-08-08
NCT04166240,Lung Cancer; Breast Cancer; Colon Cancer; Bladder Cancer; Hepatocellular Cancer; Lung Neoplasms; Breast Neoplasms; Colonic Neoplasms; Urinary Bladder Neoplasms; Liver Neoplasms,Sequence 1,0.0,0.0,,2024-08-06
NCT04166240,Lung Cancer; Breast Cancer; Colon Cancer; Bladder Cancer; Hepatocellular Cancer; Lung Neoplasms; Breast Neoplasms; Colonic Neoplasms; Urinary Bladder Neoplasms; Liver Neoplasms,Sequence 2,0.0,0.0,,2024-08-06
NCT04166240,Lung Cancer; Breast Cancer; Colon Cancer; Bladder Cancer; Hepatocellular Cancer; Lung Neoplasms; Breast Neoplasms; Colonic Neoplasms; Urinary Bladder Neoplasms; Liver Neoplasms,Sequence 3,0.0,0.0,,2024-08-06
NCT00513461,"Adult Primary Liver Cancer; Hepatitis C Infection; Carcinoma, Hepatocellular; Hepatitis C",Arm I (SAMe),89.47368421052632,8.771929824561402,,2018-08-10
NCT00513461,"Adult Primary Liver Cancer; Hepatitis C Infection; Carcinoma, Hepatocellular; Hepatitis C",Arm II (Placebo),86.79245283018868,5.660377358490567,,2018-08-10
NCT03814005,"Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Disease; Neoplasms; Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Diseases; Neoplasms",Part A: Control Arm,20.0,0.0,,2024-09-05
NCT03814005,"Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Disease; Neoplasms; Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Diseases; Neoplasms",Part A: Mild Hepatic Arm,33.33333333333333,0.0,,2024-09-05
NCT03814005,"Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Disease; Neoplasms; Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Diseases; Neoplasms",Part A: Renal Arm,25.0,0.0,,2024-09-05
NCT03814005,"Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Disease; Neoplasms; Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Diseases; Neoplasms",Part B: Control Arm,100.0,70.0,,2024-09-05
NCT03814005,"Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Disease; Neoplasms; Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Diseases; Neoplasms",Part B: Mild Hepatic Arm,100.0,66.66666666666666,,2024-09-05
NCT03814005,"Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Disease; Neoplasms; Myelodysplastic Syndromes; Leukemia, Myelomonocytic, Chronic; Leukemia, Myeloid, Acute; Renal Insufficiency; Liver Diseases; Neoplasms",Part B: Renal Arm,100.0,75.0,,2024-09-05
NCT02999672,Bladder Cancer; Pancreas Cancer; Cholangiocellular Carcinoma; Urinary Bladder Neoplasms; Pancreatic Neoplasms; Cholangiocarcinoma,Cohort 1 (UBC),,,23.1,2019-08-28
NCT02999672,Bladder Cancer; Pancreas Cancer; Cholangiocellular Carcinoma; Urinary Bladder Neoplasms; Pancreatic Neoplasms; Cholangiocarcinoma,Cohort 2 (Pancreatic Cancer/Cholangiocarcinoma),,,0.0,2019-08-28
NCT03219372,"Hepatocellular Carcinoma; Liver Cirrhoses; Carcinoma, Hepatocellular",Pravastatin Pill,100.0,0.0,,2021-01-22
NCT01177007,"Liver Neoplasms; Liver Neoplasms; Gastrointestinal Diseases; Colonic Diseases; Intestinal Diseases; Rectal Diseases; Neoplastic Processes; Pathologic Processes; Neuroendocrine Tumors; Neuroectodermal Tumors; Neoplasms, Germ Cell and Embryonal; Adenocarcinoma; Neoplasms, Nerve Tissue; Liver Diseases; Neoplasms; Carcinoma; Colorectal Neoplasms; Neoplasm Metastasis; Carcinoma, Neuroendocrine; Neoplasms, Glandular and Epithelial; Neoplasms by Histologic Type; Intestinal Neoplasms; Gastrointestinal Neoplasms; Digestive System Neoplasms; Neoplasms by Site; Digestive System Diseases",TheraSphere,96.0,28.000000000000004,,2017-08-28
NCT01229111,"Adult Primary Cholangiocellular Carcinoma; Advanced Adult Primary Liver Cancer; Cholangiocarcinoma of the Extrahepatic Bile Duct; Cholangiocarcinoma of the Gallbladder; Localized Unresectable Adult Primary Liver Cancer; Periampullary Adenocarcinoma; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Treatment (Cediranib Maleate and Modified FOLFOX),100.0,84.61538461538461,,2017-03-29
NCT01360606,Liver Metastases,SBRT - 50 Gy,66.66666666666666,0.0,,2024-10-10
NCT01360606,Liver Metastases,SBRT - 60 Gy,83.33333333333334,0.0,,2024-10-10
NCT00494299,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms",Placebo,85.02202643171806,9.251101321585903,,2013-12-20
NCT00494299,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms","Sorafenib (Nexavar, BAY43-9006)",100.0,19.213973799126638,,2013-12-20
NCT02868242,"Hepatitis C Virus Infection; Hepatitis C; Hepatitis C, Chronic; Liver Diseases; Virus Diseases",LDV/SOF,78.94736842105263,15.789473684210526,,2020-03-02
NCT04521114,Nonalcoholic Steatohepatitis (NASH); Non-alcoholic Fatty Liver Disease,Leronlimab 350 mg,77.77777777777779,3.7037037037037033,,2023-03-01
NCT04521114,Nonalcoholic Steatohepatitis (NASH); Non-alcoholic Fatty Liver Disease,Leronlimab 700 mg,93.33333333333333,6.666666666666667,,2023-03-01
NCT04521114,Nonalcoholic Steatohepatitis (NASH); Non-alcoholic Fatty Liver Disease,Placebo,70.0,6.666666666666667,,2023-03-01
NCT03211416,"Advanced Adult Hepatocellular Carcinoma; Child-Pugh Class A; Stage III Hepatocellular Carcinoma; Stage IIIA Hepatocellular Carcinoma; Stage IIIB Hepatocellular Carcinoma; Stage IIIC Hepatocellular Carcinoma; Stage IV Hepatocellular Carcinoma; Stage IVA Hepatocellular Carcinoma; Stage IVB Hepatocellular Carcinoma; Carcinoma, Hepatocellular","Treatment (Sorafenib Tosylate, Pembrolizumab)",97.2972972972973,54.054054054054056,,2026-02-05
NCT00492752,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Placebo, All (Double-Blind and Open Label Phase)",86.66666666666667,45.33333333333333,,2014-04-16
NCT00492752,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Placebo, Open Label Only (Participants Switched to Sorafenib)",66.66666666666666,50.0,,2014-04-16
NCT00492752,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Sorafenib, All (Double-Blind and Open Label Phase)",96.64429530201343,51.006711409395976,,2014-04-16
NCT01639352,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",SOM230,100.0,25.0,,2017-07-12
NCT02352259,Liver Metastases,Electrochemotherapy,13.043478260869565,0.0,,2021-03-24
NCT04178096,"Cirrhosis, Liver; Liver Cirrhosis; Hepatitis C; Liver Diseases; Hepatitis; Virus Diseases",Quality Improvement Intervention,0.0,0.0,,2025-04-01
NCT01151761,Cholangiocarcinoma; Hepatobiliary Neoplasm; Liver Cancer; Bile Duct Cancer; Cancer of Gallbladder; Cholangiocarcinoma; Liver Neoplasms; Bile Duct Neoplasms; Gallbladder Neoplasms,"SBRT, Chemotherapy and Liver Transplantation",50.0,50.0,,2016-07-29
NCT00787787,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Treatment (Sunitinib Malate and Capecitabine),100.0,28.57142857142857,,2017-06-01
NCT01178411,"Advanced Solid Tumors; Carcinoma, Hepatocellular; Carcinoma, Renal Cell; Melanoma; Carcinoma, Non-Small-Cell Lung; Breast Neoplasms; Ovarian Neoplasms",Tivantinib (Monotherapy or Combination),91.66666666666666,31.666666666666664,,2021-03-10
NCT01464593,Colon Cancer Liver Metastasis; Colonic Neoplasms; Liver Neoplasms,Thermodox,0.0,0.0,,2022-10-13
NCT00459108,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Oral Dasatinib,100.0,52.0,,2018-04-19
NCT03164265,Living Donor Liver Transplantation,Study Group,38.46153846153847,0.0,,2025-09-16
NCT05717400,Liver Cancer; Liver Neoplasms,Unblinded Open-label Single Arm Phase 4 Study,100.0,0.0,,2024-12-31
NCT01871545,"Hepatocellular Carcinoma; HCC; Carcinoma, Hepatocellular; Liver Neoplasms; Liver Diseases",Healthy Participant,12.5,0.0,,2020-07-09
NCT01871545,"Hepatocellular Carcinoma; HCC; Carcinoma, Hepatocellular; Liver Neoplasms; Liver Diseases",SubStudy 1,9.375,0.0,,2020-07-09
NCT01871545,"Hepatocellular Carcinoma; HCC; Carcinoma, Hepatocellular; Liver Neoplasms; Liver Diseases",SubStudy 2,0.0,0.0,,2020-07-09
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Sub Study 1 Chronic Hep C Patients,0.0,0.0,,2020-02-07
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Sub Study 1 Health Volunteers,0.0,0.0,,2020-02-07
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Sub Study II,3.3333333333333335,0.0,,2020-02-07
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Sub Study III,0.0,0.0,,2020-02-07
NCT01600105,"Chronic Liver Disease; Liver Cirrhosis; Hepatitis, Chronic",Total Participants of the Substudies,1.6129032258064515,0.0,,2020-02-07
NCT03758742,"Diabetes Mellitus, Type 2; Diabetes Mellitus, Type 2; Fatty Liver",High-Fruit Diet,52.94117647058824,0.0,,2025-06-10
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 1,60.0,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 10,100.0,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 11,100.0,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 12,87.5,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 2,66.66666666666666,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 3,71.42857142857143,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 4,57.14285714285714,14.285714285714285,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 5,66.66666666666666,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 6,75.0,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 7,100.0,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 8,77.77777777777779,0.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Cohort 9,80.0,20.0,,2024-01-16
NCT03422679,"Breast Cancer; Colorectal Cancer; Adenoid Cystic Carcinoma; Non-hodgkin Lymphoma; Glomus Tumor, Malignant; Hepatocellular Carcinoma; Osteosarcoma; T-ALL; Breast Neoplasms; Colorectal Neoplasms; Carcinoma, Adenoid Cystic; Lymphoma, Non-Hodgkin; Glomus Tumor; Carcinoma, Hepatocellular; Osteosarcoma; Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",Confirmatory Cohort,60.0,6.666666666666667,,2024-01-16
NCT04942665,"Cholecystitis; Hepatocellular Carcinoma; Liver Metastases; Cholecystitis; Carcinoma, Hepatocellular; Neoplasms",Low Dose,0.0,0.0,,2023-08-30
NCT04942665,"Cholecystitis; Hepatocellular Carcinoma; Liver Metastases; Cholecystitis; Carcinoma, Hepatocellular; Neoplasms",Standard Dose,0.0,0.0,,2023-08-30
NCT03170869,Hepatocellular Carcinoma of the Liver; Subjects Eligible for Liver Transplantation,DEB-TACE Procedure With Surefire Precision Infusion System,100.0,18.181818181818183,,2022-01-12
NCT00328770,"Liver Carcinoma; Carcinoma, Hepatocellular",All Study Patients,10.0,10.0,,2013-06-24
NCT01232296,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Sorafenib,96.3855421686747,40.963855421686745,,2015-12-04
NCT01232296,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",TKI258,97.46835443037975,50.63291139240506,,2015-12-04
NCT00627042,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Diseases; Neoplasms; Liver Neoplasms",Ramucirumab (IMC-1121B),,,6.0,2014-10-08
NCT00832637,"Hepatocellular Carcinoma; Cholangiocellular Carcinoma; Cholangiocarcinoma of the Extrahepatic Bile Duct; Bile Duct Cancer; Periampullary Adenocarcinoma; Gallbladder Cancer; Extrahepatic Bile Duct Cancer; Carcinoma, Hepatocellular; Cholangiocarcinoma; Bile Duct Neoplasms; Gallbladder Neoplasms","Gemcitabine, Cisplatin, Erlotinib",96.96969696969697,51.515151515151516,,2018-06-29
NCT03746392,"Malignant Neoplasm; Leukemia, Lymphocytic, Chronic, B-Cell; Lung Disease Chronic; Congestive Heart Failure; Liver Failures, Chronic; Renal Insufficiency, Chronic; Dementia; Diabetes Complications; Peripheral Vascular Disease; Frail Elderly; Neoplasms; Leukemia, Lymphocytic, Chronic, B-Cell; Heart Failure; End Stage Liver Disease; Renal Insufficiency, Chronic; Dementia; Diabetes Complications; Peripheral Vascular Diseases",Jumpstart Intervention,0.0,0.0,,2025-08-22
NCT03746392,"Malignant Neoplasm; Leukemia, Lymphocytic, Chronic, B-Cell; Lung Disease Chronic; Congestive Heart Failure; Liver Failures, Chronic; Renal Insufficiency, Chronic; Dementia; Diabetes Complications; Peripheral Vascular Disease; Frail Elderly; Neoplasms; Leukemia, Lymphocytic, Chronic, B-Cell; Heart Failure; End Stage Liver Disease; Renal Insufficiency, Chronic; Dementia; Diabetes Complications; Peripheral Vascular Diseases",Usual Care,0.0,0.0,,2025-08-22
